상가업소번호,키워드,행정동,업종,리뷰,가게명,갯수
MA010120220813433312,리조또,성수1가제1동,서양식,넘넘 좋아요^♡^ 리조또짱,목금,14.0
MA010120220813433312,인테리어,성수1가제1동,서양식,"인테리어 아기자기 취향저격이에요ㅠㅠ 디터람스 스피커까지,,, 사장님 다른 가게 온량도 가봤는데 둘 다 분위기 최고에요 덕분에 행복한 데이트 했습니다",목금,13.0
MA010120220813433312,샐러드,성수1가제1동,서양식,친절하고 열정적인 직원분들의 젊은 에너지를 받았던 시간이 되었구요...청결하고 위생적인 오픈된 주방에서 이렇게 맛있고 훌륭한 요리를 척척 만들어 내는 마법에 환타스틱...주 재료를 적절하게 익혀서 신선하고 이국적인 향과 미소를 머금게 하는 매력적인 샐러드를 가니쉬로 버무려 환상적인 맛을 연출...다음에는 부모님 모시고 가서 이번에 먹어 보지 못한 메뉴를 꼭 먹어보고 싶어지네요~~목금! 최고!!!,목금,11.0
MA010120220813433312,라따뚜이,성수1가제1동,서양식,라따뚜이가 왜 민족의 대흥행장르가 되었는 지 알수있는 맛이였습니다 음식도 맛집인데 웨이팅뷰도 맛집,목금,10.0
MA010120220813433312,스테이크,성수1가제1동,서양식,정말 갑자기 생각나서 오랜만에 방문했어요. 이번에는 부모님 모시고 갔는데.. 알아봐주시고 ..부모님 드셔보시라고 하크 스테이크 서비스를.. 정말 감사히 잘 먹었습니다.. 부모님도 깊은 맛이 난다며 정말 좋아하셨어요. 더 유명해지지 마세요.. 먹기 힘들어지니..,목금,9.0
MA010120220809683365,커피,성수1가제1동,카페,전세계 어디에여 내놔도 꿇리지 않는 최고급 커피를 원없이 마실 수 있다. 커피를 즐기기 위한 감각과 통찰력도 기를 수 있는 곳이다. 본인이 핸드드립/푸어오버 애호가라고 ...,모호인,11.0
MA010120220809683365,게이샤,성수1가제1동,카페,브루잉 센세이션을 느끼고 갑니다. 세계 최고의 게이샤들을 느낄 수 있는 공간입니다.,모호인,8.0
MA010120220809683365,맛있는,성수1가제1동,카페,맛있어서 포장까지,모호인,6.0
MA010120220809683365,드립커피,성수1가제1동,카페,게이샤원두로 내린 드립커피가 너무 깔끔하고 신선함~ 옛날 가로수길 느낌나는 동네를 걷다가 발견한 보석같은 공간 반가웠어용,모호인,4.0
MA010120220809683365,게이샤 커피,성수1가제1동,카페,게이샤 커피가 다양하게 준비된 카페!  가격도 진짜 천사.. ㅜㅜ 모호인 미각클럽 1회차 참여했는데 넘 좋았어요 원두 네가지나 맛볼 수 있었고 ㅎㅎ 재밌었어요!!! (사진은 마감 후 할로윈컨셉 미각클럽이라 조명이 빨개요),모호인,4.0
MA010120220809683365,친절한,성수1가제1동,카페,사장님도 넘 친절하시고 커피 넘 맛있어요ㅎㅎ 램프랑 컵이 넘 이쁜거 같아요. 카페 분위기도 정말 힙하고  맛있는 커피들이 넘 많아요  재방문 하고 싶은 카페입니다.,모호인,2.0
MA010120220809683365,센스있는,성수1가제1동,카페,조용히 맛있는 드립커피 마시기 좋아요~게이샤도 과테말라도 굿 ♡ 친절하고 센스있는 카페,모호인,2.0
MA010120220809683365,맛있는 커피,성수1가제1동,카페,사장님도 넘 친절하시고 커피 넘 맛있어요ㅎㅎ 램프랑 컵이 넘 이쁜거 같아요. 카페 분위기도 정말 힙하고  맛있는 커피들이 넘 많아요  재방문 하고 싶은 카페입니다.,모호인,2.0
MA010120220809683365,휘낭시에,성수1가제1동,카페,게이샤커피 굿!!! 휘낭시에도 짱맛~~~~,모호인,2.0
MA010120220809920778,자세한 설명,성수2가제3동,한식,"사장님 완전 친절하시고, 꼼장어 갈비살 조합 맛있어요..! 친절하게 구워주시고 설명도 해주셔서 맛있게 잘 먹었습니다",전통숯불꼼장어,
MA010120220802952267,맛있는,성수1가제2동,패스트푸드,맛있어요,모퉁이와플,22.0
MA010120220802952267,와플,성수1가제2동,패스트푸드,누텔라 와플 짱,모퉁이와플,15.0
MA010120220802952267,붕어빵,성수1가제2동,패스트푸드,최고의 붕어빵집,모퉁이와플,4.0
MA010120220802952267,생크림,성수1가제2동,패스트푸드,생크림 양을 조절할 수 있어서 좋아욥,모퉁이와플,3.0
MA010120220802952267,아이스크림,성수1가제2동,패스트푸드,아이스크림에 와플 겨울에도 생각나요,모퉁이와플,3.0
MA010120220803777904,담백한,성수2가제3동,한식,제육덮밥과 소고기국 먹었어요 내용물도 많고 자극적이지 않고 집밥같이 맛있었어요,전통씨래기국밥,2.0
MA010120220802952267,친절한,성수1가제2동,패스트푸드,친절했어요~,모퉁이와플,2.0
MA010120220802952267,커피,성수1가제2동,패스트푸드,싸고 맛있는 음식과 커피가 매력적입니다.,모퉁이와플,2.0
MA010120220802952267,피크닉,성수1가제2동,패스트푸드,서울숲에 피크닉 예쁘게 다녀왔어요,모퉁이와플,2.0
MA010120220802952267,맛집,성수1가제2동,패스트푸드,크로플 맛집,모퉁이와플,2.0
MA010120220810373852,와인,성수2가제3동,서양식,최고최고 성수역근처 최고 와인바에여 최고최고!!!!!!,모이크,13.0
MA010120220810373852,맛있는,성수2가제3동,서양식,너무너무 맛있게 잘먹었어요! 진하면서도 깔끔하고 향기로워서 계속 먹게돼요,모이크,6.0
MA010120220810373852,친절한,성수2가제3동,서양식,여자 사장님이 엄청 친절하세요,모이크,4.0
MA010120220810373852,추천,성수2가제3동,서양식,"타르타르와 테린을 시키고, 와인을 추천받아서 마셨는데 추천해주신 와인도 너무 좋았고 음식이 정말 맛있었어요! 전체적으로 메뉴들이 헤비하지 않아서 2차로 가기에도 좋고, 가볍게 먹고싶을 때 방문해도 좋을 것 같아요 :) 다음번엔 다른 메뉴들도 먹어보러 가야겠어요",모이크,3.0
MA010120220810373852,맛있는 음식,성수2가제3동,서양식,와인도 너무 맛있고 음식은 더더더 맛있어요!! 관자는 진짜 존맛탱,모이크,3.0
MA010120220810373852,와인 한잔,성수2가제3동,서양식,조용한 분위기에 와인한잔하기 좋은 곳. 관자와 버섯요리 특색있어서 좋았음. 파스타는 쏘쏘. 식사보다는 식사후 가볍게 와인마시러 가기에 적합하다고 생각.,모이크,2.0
MA010120220810373852,분위기,성수2가제3동,서양식,안주가 전체적으로 짜고 비싸지만 분위기와 친절함이 괜찮아요,모이크,2.0
MA010120220803196198,동태탕 고등어 구이,성수2가제3동,한식,동태탕이랑 고등어구이 강추 !! 밑반찬도 굿,정든집,1.0
MA010120220801082700,친절한 직원들,성수2가제3동,일식,직원이 친절합니다.,정참치,1.0
MA010120220810373852,관자,성수2가제3동,서양식,"지인이 꼭 한번 가보라고 했던 이유를 알겠어요~  음식들 하나같이 정성이 느껴지고 어쩜 이리 다 맛있는지, 특히 관자요리 먹어보고 예상치 못한 부드러움에 친구들 동시에 다~ 동공확장 ♡  내추럴화이트와인이랑 넘넘 잘 어울렸어요~   게다가 요리마다 어떤 특징인지 쉽게 설명해주셔서 알고 먹으니 더욱더 좋았던거 같아요.  직원분들도 친절하시고, 음악, 조명 모든게 좋았습니다~ 다음엔 다른거 먹으로 또 갈 예정이요~",모이크,1.0
MA010120220812201492,커피,성수1가제2동,카페,커피 한잔 괜찮은듯,모어딥 성수,6.0
MA010120220812201492,맛있는,성수1가제2동,카페,맛있어요,모어딥 성수,5.0
MA010120220812201492,도넛,성수1가제2동,카페,동네에서 조용하게 먹기 좋아요 :) 도넛도 너무 달지 않아서 제 입맛에 맞네요.,모어딥 성수,5.0
MA010120220812201492,분위기,성수1가제2동,카페,우연히 들렀는데 분위기가 너무 좋더라구요 !! 다음엔 도넛 먹으러갈게요 :),모어딥 성수,3.0
MA010120220810380417,맛있는 음식,성수1가제1동,주점,"진짜 개맛도리,, 최애맛집 ㅠㅠ 넘맛있어소 먹으면서 아 역시 제로드,, 하면서 먹어욬ㅋㅋㅋㅋㅋ 음식들이 진짜 다 너무 맛있어서 행복해요,,",제로드,2.0
MA010120220812303226,깨끗한,성수2가제3동,한식,잘먹었어요. 순대국 군더더기 없이 깔끔하고 맛있네요~,제일 참 순대국,2.0
MA010120220812201492,크림,성수1가제2동,카페,"블루베리, 라즈베리, 초코 막 엄청 단것보다 계속 먹을 수 있는 달달함이에욧!! 우유랑 먹으면 찰떡ㅠㅠ 크림도 한가득...♡",모어딥 성수,1.0
MA010120220812201492,케이크,성수1가제2동,카페,의외로 블루베리 치즈 케이크가 맛잇고 피나버터는 맛있는데 너무 달음 ㅎㅎ,모어딥 성수,1.0
MA010120220812201492,친절한,성수1가제2동,카페,우연히 들어간 카페인데 사장님께서 정말 친절하시고 커피도 맛있었어요. 도넛이 솔드아웃이라 못먹은건 너무 아쉽네요 다음에 도넛사러 또 갈게요,모어딥 성수,1.0
MA010120220812201492,치즈 케이크,성수1가제2동,카페,의외로 블루베리 치즈 케이크가 맛잇고 피나버터는 맛있는데 너무 달음 ㅎㅎ,모어딥 성수,1.0
MA010120220813403903,맛있는,성수2가제1동,서양식,분위기도 너무 좋고 룸이 있어서 단체 모임 하기 좋아요! 안주도 맛있어요,모어,16.0
MA010120220813403903,와인,성수2가제1동,서양식,추천해준 와인 좋은가격에 잘먹었습니다. 언제 와도 항상 만족하고 갑니다. so cozy and chill and the atmosphere makes me touched..,모어,7.0
MA010120220813403903,분위기,성수2가제1동,서양식,연말에 친구들끼리와서 한잔하고 덕분에 좋은 분위기 즐기다갑니다,모어,7.0
MA010120220813403903,술,성수2가제1동,서양식,아 술맛 조오타!,모어,6.0
MA010120220813403903,친절한,성수2가제1동,서양식,친절한 사장님,모어,5.0
MA010120220813403903,위스키,성수2가제1동,서양식,한국에서 처음보는 위스키네요... 왔다가 우연히 맛보게되서 영광이였고 감사드립니다. 자주 찾아올개요!,모어,4.0
MA010120220804842035,한근모듬,성수2가제1동,한식,가성비 1등입니다. 한근모듬과 김치말이국수 맛이 정말 맛있었어요.,제주뒷고기,1.0
MA010120220813403903,음악,성수2가제1동,서양식,성수에 이런 곳이있는지 몰랐어요 인테리어에 놀라고 음악에 한번 더 놀라고 안주 아니고 요리가 나와서 놀랐습니다! 강추 강추,모어,3.0
MA010120220813403903,바,성수2가제1동,서양식,바이브가 좋아요,모어,3.0
MA010120220813403903,맛있는 술,성수2가제1동,서양식,음식도 맛있고 술도 좋았고 분위기 미쳤어요…리뷰 처음 남겨봐요 꼭가세요 여러분,모어,2.0
MA0101202210A0079487,맛있는,성수2가제1동,카페,제 입맛에는 조금 달지만 끝에 고소한 맛이 나서 맛있게 마셨습니다:),모센즈스위트 성수점,58.0
MA0101202210A0079487,카이막,성수2가제1동,카페,카이막 먹으러 갔는데 첨먹어봐서 그런지 천상의 맛은 모르겠습니다 매장은 깨끗하고 깔끔합니다,모센즈스위트 성수점,39.0
MA010120220804842035,맛있는 음식,성수2가제1동,한식,맛도리~~최고 맛있어요 ㅎㅎ,제주뒷고기,1.0
MA0101202210A0079487,커피,성수2가제1동,카페,커피한 잔 괜찮아요!,모센즈스위트 성수점,17.0
MA0101202210A0079487,친절한,성수2가제1동,카페,매장도 청결.화장실깨끗.더 체크하고싶었는데..까비.. 넘 친절하시고 넘 맛있어요.또 갈거에요.여기가시면 저 사진속에있능거 꼭 드셔야해요~,모센즈스위트 성수점,16.0
MA0101202210A0079487,쿠나파,성수2가제1동,카페,카이막.쿠나파 맛집~~^^ 선물하려고 포장주문했는데 비와서  늦게 도착~~ ㅠ ㅠ  넘 죄송했는데  너무 친절하셔서 감동했어요 카이막 쿠나파 너무 맛있어요~~ 역쉬 천상의 맛~~ 이라는줄 알겠네요,모센즈스위트 성수점,11.0
MA0101202210A0079487,빵,성수2가제1동,카페,제 입맛에는 엑설런트+투게더 합친 덜단 맛이었어요 천상의 맛이라 해서 너무 기대를 많이 했나봐요ㅋㅋ 빵을 따뜻하게 구워줘서 같이 먹으니 커피랑 잘 어울렸어요 실내외 인테리어가 깔끔하니 이뻐서 사진도 잘 나올 것 같아요~,모센즈스위트 성수점,11.0
MA0101202210A0079487,라떼,성수2가제1동,카페,모센라떼 먹었음. 우유를 다르게 써서 그런지 녹진한 맛. 부정적인 맛은 아니지만 호불호는 있을 수 있따닷 일하시는 분들은 친절하시고 친절하심. 인테리어 컨셉은 확실해서 포토존 굿굿,모센즈스위트 성수점,10.0
MA0101202210A0079487,맛있는 카이막,성수2가제1동,카페,카이막도 맛있지만 쿠나파도 맛있어요 그리고 무엇보다 카페가 너무 깨끗하고 잘 꾸며져있어서 사진 찍기 좋아요!! 가게 안쪽에도 자리있고 예쁘게 꾸며져있답니당 화장실도 깨끗하고 세면대에 세심하게 로션이랑 핸드크림도 있더라구요 또 충전이 필요하면 무선충전기도 빌려주십니다 직원분들도 친절하셔요! 다들 한번 가보시길..!,모센즈스위트 성수점,9.0
MA0101202210A0079487,포장,성수2가제1동,카페,카이막.쿠나파 맛집~~^^ 선물하려고 포장주문했는데 비와서  늦게 도착~~ ㅠ ㅠ  넘 죄송했는데  너무 친절하셔서 감동했어요 카이막 쿠나파 너무 맛있어요~~ 역쉬 천상의 맛~~ 이라는줄 알겠네요,모센즈스위트 성수점,8.0
MA010120220811227575,맛있는,성수1가제2동,카페,매장 너무 예뻤고 사장님도 친절하시고 자몽티 너무 맛있었어요! 직접 담그신거 같은데 너무 달지도 않고 그렇다고 싱겁지도 않아서 딱 좋았어요! 특히 자몽알이 살아있어서 싹 다마셨습니다! 또 마시러 가고싶어요!,모므로살롱,9.0
MA010120220811227575,서울숲,성수1가제2동,카페,따듯한 바나나 파운드 케이크 위에 차가운 아이스크림 한 스쿱 올라간 디저트 누구나 꼭 드셔보시길!  && 서울숲 왔으면 모므로에서 가시길!,모므로살롱,4.0
MA010120220811227575,친절한,성수1가제2동,카페,조용히 아늑하게 즐길 수 있는 곳. 사장님이 친절하세요,모므로살롱,3.0
MA010120220811227575,음료,성수1가제2동,카페,성수에서 정말 좋아하는 카페예요! 친절하시고 음료도 늘 맛있어요,모므로살롱,3.0
